,user,visit,x,y,maxDepth,medDepth,meanDepth,timeOnPage,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,timeSect7,timeSect8,timeSect9,timeSect10,timeSect11,timeSect12,autotuneGuitar,beatDiff,clean,currentFrequency,detuneGuitar,freq2InView,freq3InView,freqInView,guitarState,isInTune,playBeats,playNotes,playReference,playRiff,playScale,targetNote,targetString,tunerVisualization,vizMode,waveInView
1287,6xaGZtf6IwUNZCmLymGQHM8uZ5g1,1,-1.1316071792036628,8.725747819791662,119.0,85.0,74.1304347826087,5747.0,3312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,6yGwHykpQfS9wDNi8ZcfV0jaFns2,1,-3.889881758960481,4.106542103951878,5354.0,2191.0,2219.9277478862414,53669.0,9213.0,8952.0,3928.0,9891.0,8414.0,4836.0,2033.0,655.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1289,6ykMyhpODTU2SDinW1AKiq4VnqE3,1,-5.0758870036756205,-2.877011676291264,1262.0,802.5,799.9850746268656,56124.0,-41892.0,44347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1290,6zRtyiQeCGfdVYS4skYdpaFpubr1,1,-4.1871881046030754,-0.012020835817929568,5287.0,1536.0,1920.867069486405,93519.0,-30478.0,37328.0,16391.0,4839.0,3862.0,3291.0,743.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1291,6zSE3V8UVVXJMQBCv8PaFTxWZ103,1,7.58801104465334,4.063422349918376,580.0,580.0,580.0,3499.0,-90020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1292,6zhKHTdxbSgBoM8B2JoPAtcI1L32,1,-3.349655052597045,5.351020294593029,4902.0,2178.5,2383.90273556231,65119.0,18777.0,8241.0,7032.0,11245.0,12432.0,2706.0,1187.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1293,70Fm55SRIudQgKByHiNZrlaMcJh1,1,6.852709623337064,-7.186817093440693,305.0,183.0,162.10309278350516,13398.0,-51721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1294,713UjvgbSoNZKuOsSEaJMJSwcBP2,1,-2.8890897077190094,4.639021988032864,1678.0,823.0,796.8697183098592,19006.0,2185.0,3004.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,71GyFczy2Pa5U1xnpgTBrPWVK342,1,-7.168192601144887,1.0660880866703308,10186.0,5549.0,5115.42443324937,124008.0,-8630.0,4634.0,7768.0,12800.0,7263.0,7069.0,1547.0,4321.0,23602.0,22078.0,16615.0,5935.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1296,72SPwfVLPbUeo7xWDO8gOyMMGpp2,1,-5.459185188467819,-3.344904566943185,7149.0,3605.5,3582.7170953101363,154219.0,-102277.0,12186.0,10122.0,25012.0,8696.0,3806.0,14573.0,14984.0,37357.0,5752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,72SvuTf4oQXY6vVQETaRwrimC2i1,1,-2.4109274380822385,-3.8299684260951126,5890.0,1853.0,2317.716696269982,140045.0,-121714.0,41372.0,26394.0,3389.0,27204.0,3675.0,1394.0,3524.0,588.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1298,72nloOSqeYffh0i22jmxdYeb3vw1,1,8.105145155506058,2.413100892850494,3485.71435546875,1650.7427978515625,1618.9890164863427,7639.0,-137829.0,1101.0,1151.0,2403.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1299,72sds2INpIV21ZbdVUV04wQ8A8K2,1,-2.6055540598226243,5.56711919891975,8618.0,4692.0,4404.81295620438,157277.0,35611.0,4977.0,6167.0,16423.0,10391.0,9899.0,14637.0,11682.0,18216.0,15994.0,5641.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1300,73Q5qmLfHid1yHC3nq7VIBkmRup1,1,4.377490202485164,-7.340349871319255,1976.0,354.0,626.3481989708405,41294.0,-123313.0,3230.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1301,73WzHk3FIcSP6xohmj6Vb9sIcdY2,1,7.399670380178908,4.310092973754888,458.0,385.5,330.5652173913044,1413.0,-39881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,73iY60joNYPZ85g6pzPHRjNkIta2,1,-2.894990526126018,8.754047824459661,2160.0,1065.0,1008.2084309133489,29061.0,18502.0,6656.0,2339.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1303,75SpCkTNr8aH2S7u7SEiMAJixYn1,1,8.714985545684243,-5.534934012148412,71.0,37.0,39.148148148148145,4857.0,-24204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1304,75zEcMn14qTdwdJaxZsdVF0q4Ew2,1,-8.042194313259742,2.041513956958279,9209.0,5613.0,4960.984380952381,88918.0,6312.0,3027.0,2565.0,6475.0,8219.0,5618.0,1477.0,7831.0,24777.0,11353.0,5048.0,1359.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1305,763rJD7HhXXOnR6bxiX9rZwn8t13,1,8.126321264900314,-2.556392207783952,1165.0,580.5,630.9488636363636,11441.0,-78932.0,1455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1306,765wfmxjIGf1p3OlFkR1yi2qXoJ2,3,-5.628431425354502,3.0407167633190775,5378.0,1542.0,2459.689851241448,1622916.0,60157.0,422382.0,42863.0,72336.0,83046.0,13230.0,750680.0,166781.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1307,76PG7gUOD5gLF5ojI3CozNaSMvj1,1,8.395381855498538,8.703674285386928,3084.0,1505.0,1470.5677966101696,15865.0,-1617528.0,1720.0,1520.0,5374.0,1863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1308,773vzamP5Hb3SwuiWdeos9JiUT23,1,-3.4482627906340424,1.660902852665193,4459.0,1956.0,2044.3490759753593,26563.0,-3541.0,3788.0,3117.0,3581.0,1812.0,1941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1309,77PtwsBiASacNC8sgEb0d0mALb02,1,-6.052632039264434,1.544311688479323,12089.0,5918.0,6001.837638376383,129004.0,-8423.0,5995.0,28325.0,325.0,4830.0,6221.0,3502.0,3131.0,3425.0,3891.0,28719.0,22500.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1310,77s7Zkb3b1SnUZ86OLeOkT3Icx03,1,10.003257037658246,0.2688881545634859,222.5,169.5,141.65853658536585,10436.0,-118568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1311,77s7Zkb3b1SnUZ86OLeOkT3Icx03,2,-5.833428753295594,3.916856301725208,8469.0,3348.0,3692.797074577668,435966.0,28632.0,128984.0,23588.0,11954.0,27240.0,5364.0,50606.0,67400.0,32452.0,41176.0,8134.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1312,77zx0hnwB9TO8XVXDwDCB0vKQC23,1,8.203171168858804,2.831628838603045,2166.0,702.0,882.7015503875969,23089.0,-421488.0,4481.0,3539.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1313,786rgZVxJTUDDvaSjRj4Aj3Jq4n1,1,-9.974340257149915,2.6091164482738995,5166.0,3286.0,3345.7262872628726,15833.0,0.0,0.0,-19906.0,5189.0,3395.0,1680.0,1593.0,793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1314,78M90podYAOKWK6B0L4a8PsH0MH3,1,-5.525655031233473,2.126135629439952,7455.0,3692.0,3752.9648854961833,273030.0,-8032.0,31377.0,14813.0,9309.0,64296.0,11974.0,63511.0,26541.0,36668.0,6740.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,79J5yy84vTdj3701Oi1smQ2Zzq12,1,1.0956434207827463,-8.630759745883362,4797.0,1301.0,1795.4500434404865,105553.0,-254346.0,62337.0,7290.0,2529.0,4960.0,8789.0,964.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1316,79P5O80fWhQ2NjJud7hKuBWf9B33,1,8.136191615217221,2.3375379969978844,5251.0,2163.0,2284.204081632653,5240.0,-103101.0,89.0,1295.0,688.0,99.0,529.0,35.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1317,79yWBK4qJpTzUmjCycsmBEIIuLY2,1,-7.790477053261283,5.959315890292476,4096.0,1315.0,1507.0586353944564,298724.0,15730.0,249876.0,19227.0,2915.0,4960.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1318,7ABD6cCMviOTm0oXhQMFQQp4p0Z2,1,7.381922836474665,5.18817904935739,3143.0,2109.0,1910.94,7542.0,-297483.0,1519.0,996.0,3307.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1319,7APPi5f69BdahnB9U38Ar5noBmy2,1,0.21823551942637223,3.59919345190565,2645.0,1426.0,1456.1104761904762,655370.0,-358.0,13206.0,5241.0,629739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,7B3uWhY4LFP7fOib9JVg7oWvZO03,1,6.279616220055073,3.905176878621787,601.0,538.5,462.7315789473684,22407.0,-632963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1321,7B3uWhY4LFP7fOib9JVg7oWvZO03,4,-1.049280808138325,3.3621387963045826,2784.0,1398.5,1479.521472392638,110027.0,7666.0,9752.0,4371.0,65831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1322,7BTHFtqhWQObCnUK0ZMCfr6mWO13,1,-0.020128878390732345,-5.393956888085454,10079.75,4079.816650390625,4669.083475232038,66652.0,-97819.0,9198.0,868.0,8232.0,9440.0,1762.0,1016.0,4184.0,1706.0,1444.0,5860.0,10734.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,7CQvFsXzbvdUkQc7cdr5ou5Xuec2,1,5.041830926764404,-5.388917981662759,1269.0,545.5,629.4308510638298,14857.0,-55947.0,4152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1324,7CWpkxvXSYYUOmsKaWefu7V8CRm2,1,-4.387788222750451,2.839121023266019,3100.0,1407.0,1472.2813455657492,28302.0,-2803.0,10098.0,4862.0,818.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1325,7Caeb5RLdefS3uE4ubcVTq0rCA63,1,-5.223405519382016,3.0632050617023925,12095.0,3969.0,5252.018712574851,244820.0,46030.0,3302.0,50034.0,11432.0,5552.0,5241.0,6174.0,4353.0,1676.0,9537.0,40612.0,32575.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1326,7CdlsDYI6BVlqMwGprW1cGw8Rju1,1,-4.295770425684575,-3.2801356017125833,8159.0,3850.0,4027.3879928315414,298527.0,-212265.0,128345.0,12713.0,7095.0,13727.0,24459.0,565.0,5489.0,24049.0,45587.0,3943.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1327,7CvBSX9tJSWeHyCzuEw6j23Ma4o1,1,4.203073093286601,-4.446970235600881,4324.0,965.5,1157.5828729281768,69066.0,-273507.0,34498.0,6825.0,611.0,586.0,1526.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1328,7DYeSAHZG7WNQkNEogQqFzregbr1,1,-2.0551783402213837,-1.4321645816255284,5192.0,1461.0,1477.4367015098721,104745.0,-60300.0,28489.0,41171.0,11235.0,13494.0,700.0,474.0,416.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1329,7DicrBZ6q0Ohu0UtUv8FOspIVwY2,1,-5.220889157074738,0.49563443166283877,3109.0,556.0,918.836211149482,164843.0,-54157.0,89502.0,15965.0,4840.0,3948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1330,7DskHggZXsWpdM8ueaFJl1Pr7ip2,1,0.8253303410127067,-5.878029069566858,6108.0,2488.0,2679.2208333333333,82097.0,-155494.0,16014.0,11445.0,14975.0,2241.0,9541.0,1705.0,16041.0,786.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1331,7EBoBUSiM9YIhwdK2rcHRun4OcN2,1,0.26194986972391887,-5.6941189305965265,5719.0,3936.0,3726.4675324675327,37804.0,-60184.0,467.0,2404.0,2099.0,1900.0,3500.0,2079.0,1667.0,1775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,7Eij5zt0GiWUq0l8gwIwRmQEoFn2,1,-5.831711507377675,3.74922749244004,7643.0,3388.0,3443.4402634054563,203491.0,-18912.0,94365.0,19367.0,10972.0,28140.0,6476.0,2059.0,13892.0,7199.0,2129.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1333,7EwLqRL5qySMqYSEku9UFRm7NkB2,1,6.593077174875044,5.930301785593088,761.0,553.0,574.9532710280374,4870.0,-198888.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1334,7GB7O6ovNoWpKmAR7Bpt09uqa9Z2,1,-4.5185767345024965,7.804255842281188,1475.5,898.0,837.635294117647,120500.0,54730.0,52900.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1335,7GQT6UFEDxPZ2tSKUj9wvd0eXNQ2,1,7.174450966171099,5.650633426251017,829.0,712.0,600.2816901408451,3109.0,-118030.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1336,7HUXvhNw2XZOIz6rdG5eYbldQvN2,1,-7.229806192208596,2.501209050437372,9409.0,4194.0,4262.73935821873,91197.0,11985.0,4271.0,2579.0,5353.0,6244.0,7404.0,6898.0,3611.0,16422.0,9066.0,3675.0,10580.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1337,7HegCvKizfOrjtkCGmi09dZh0jo2,1,5.820732237366826,-2.3417853197725456,2187.0,1195.0,1236.7287449392713,13603.0,-86663.0,7135.0,1384.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1338,7Ht1ArVq1Ac7iCO3GMwcWAMPz2Z2,1,-3.2575726914198446,2.4967472539319915,9459.0,4373.0,4370.209016393443,169124.0,12941.0,5273.0,54758.0,3786.0,7339.0,5350.0,2223.0,2413.0,17969.0,31484.0,10219.0,1766.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1339,7HuQak18iYQpBwadQrLpoTj8sh52,1,1.8498452221187538,-5.678817382015015,5160.0,2456.5,2597.0666666666666,69888.0,-159446.0,5654.0,5583.0,10339.0,16629.0,9289.0,8735.0,3981.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1340,7I2N6f0QtiN50cXIJdJFAC0THlA3,1,-0.1308387068212993,-5.011775296461306,6677.0,2932.0,3117.4127861089187,40617.0,-60111.0,1682.0,1388.0,6678.0,9097.0,3456.0,892.0,2546.0,5068.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,7IKF4TSIE9bUqOSZpsOpbVaQMe63,1,-1.0454391701861205,-2.849461781363428,3580.908935546875,1493.1818237304688,1574.6907700050708,34643.0,-29524.0,3899.0,16785.0,1792.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1342,7IN1a4hnfneCVQWleo0jWMqXblB3,1,1.4431631844165471,-8.124175751006932,1396.0,633.5,592.7178571428572,11847.0,-28073.0,4988.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1343,7IiAUUG3RbceKC1pt1pOhnXnUP93,1,0.022025170554465255,-9.41241850474093,103.0,97.0,92.58333333333333,4286.0,-7561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,7Iw8r0pgEhcig3pUFp7YbsIVeaP2,1,-4.857764686039756,6.500655854565708,3521.0,1239.0,1400.9469696969697,60129.0,18957.0,23488.0,3027.0,2706.0,7665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1345,7J07wjvgFrc73wzRhzo1BoCOy0q2,1,6.317997188568804,-7.563105863521481,592.0,406.0,337.03809523809525,13100.0,-47029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1346,7JACtS16GfQPNrMfPAmZ79zcqPo2,1,-0.8377123089528793,11.223349478603103,9763.0,6125.0,5481.622786759045,597206.0,480553.0,5117.0,14765.0,1930.0,973.0,11444.0,4761.0,13113.0,9505.0,7851.0,7463.0,26631.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1347,7JmPHIXG5DhL2DlwfmzvaWt0CT52,1,8.321462583181493,-2.3063344917606043,8528.0,3401.5,3642.740322580645,90471.0,-582416.0,16414.0,5653.0,3033.0,2990.0,7239.0,6369.0,1380.0,30558.0,1515.0,530.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1348,7JvwPiwfCJUZF9POt5h8TwuIbjz1,1,-3.7918563473233777,3.004171115729794,9214.0,2429.0,3237.524861878453,172841.0,-8334.0,32562.0,22574.0,14803.0,1927.0,9099.0,2001.0,2333.0,1765.0,1513.0,1520.0,607.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1349,7KHzp18aoGaPCXwQRjBz1vjutzf1,1,-3.251925213612471,-6.677337201947713,3849.0,1835.0,2035.5054282267793,135885.0,-153738.0,71027.0,17617.0,9550.0,16090.0,2498.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1350,7KNobPS9YuQPJt1g6ZD5ASbcL2y1,1,7.156365375681535,-1.8707727861473693,2889.0,1601.0,1526.0517560073938,17508.0,-130387.0,4027.0,3472.0,4208.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,7KQb6rj2K3Q8orjFJ0krVIozoVN2,1,-7.420917290193226,4.484299170705997,3183.0,1241.0,1473.638629283489,59346.0,-8853.0,42679.0,3221.0,4339.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,7KePReWk40hXPyEdDlMgwRxSC8T2,1,10.198765935036779,-1.2683920535169309,17.0,1.0,-1.7777777777777777,5827.0,-53519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
