,timeOnPage,maxDepth,step,demoNumOn,beatNumThreeFour,beatNumSixEight,beatNumDefault,beatHoverThree,beatHoverSix,emphasizeThreeFour,emphasizeSixEight,threeFourOn,sixEightOn,altThree,altSix,exampleSix,exampleThree,altSix.1,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,interaction_count,mobile,x,y
1205,22776,2840.0,3,0,15,10,2,0,2,8,4,8,4,0,0,2,4,0,1774,4975,3538,2113,0,0,12,0,5.2097297,2.4220426
1206,25407,3270.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,640,6399,6495,1149,0,0,0,8.566419,-1.7079693
1207,32874,3500.0,5,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,13596,2768,7256,5621,901,417,2,0,3.856156,3.6558683
1208,13365,3163.0,7,0,6,9,3,0,0,4,6,4,6,0,0,0,0,0,180,5341,915,786,97,0,10,0,2.2349858,1.9085276
1209,285826,3275.0,5,0,339,171,38,0,4,14,18,14,18,0,1,2,6,1,10557,66189,70445,74853,616,0,32,0,6.846853,-0.8044479
1210,48095,3566.0,11,0,16,15,0,4,4,4,4,4,4,1,1,0,0,1,3663,4950,22447,9517,6917,582,8,0,8.214536,0.068328395
1211,166113,3582.0,6,0,182,114,12,0,0,66,62,66,62,0,0,6,6,0,30489,18703,14469,41071,1100,67,128,0,5.75934,-2.3844676
1212,253909,3252.0,5,0,184,144,14,0,0,14,20,14,20,0,0,6,2,0,59611,78865,47566,60517,1816,0,34,0,4.3654904,-0.2731397
1213,82413,3273.0,7,0,63,69,1,6,8,16,16,16,16,1,0,4,2,0,24488,1634,29828,7851,184,0,32,0,5.5704484,2.5961566
1214,74650,3414.0,5,0,46,37,0,10,10,10,10,10,10,3,2,0,0,2,897,8633,59876,2151,2550,0,20,0,10.512306,1.5240675
1215,100839,3339.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10768,30498,32340,22999,2306,0,0,0,5.747359,0.2818638
1216,2678,304.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,3.820104,6.4925294
1217,94896,3204.0,5,0,132,64,25,4,2,15,10,15,10,0,0,2,2,0,752,30214,8551,34632,465,0,25,0,6.023105,-2.377253
1218,16305,696.0,1,0,7,10,6,0,0,2,2,2,2,0,0,0,0,0,176,5091,0,0,0,0,4,0,3.3342905,3.0973923
1219,1227985,3104.0,4,0,303,144,0,2,0,24,16,24,16,0,0,4,4,0,148,48183,28720,59032,150,0,40,0,9.239171,4.571621
1220,5706,352.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,0,0,0,0,0,0,0,4.8691225,6.0629587
1221,66091,2500.0,4,0,27,21,0,0,0,6,8,6,8,0,0,0,0,0,167,38247,4682,108,0,0,14,0,0.5915014,1.430834
1222,8845,3528.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,1604,1570,1782,1183,42,0,0,2.0693014,-0.64567524
1223,46025,3363.0,5,0,97,13,0,0,0,4,2,4,2,0,0,2,4,0,1010,4814,5682,31683,345,0,6,0,7.8854585,-5.51479
1224,107624,3732.0,7,0,0,0,0,2,0,4,1,4,1,3,1,1,2,1,845,6704,30310,46370,1902,17402,5,0,8.611572,-2.8035338
1225,64589,3328.0,5,0,84,42,0,4,4,14,12,14,12,3,1,2,4,1,7538,18721,17597,18216,999,0,26,0,5.7217617,-0.44463247
1226,212556,3312.0,11,0,310,90,12,10,6,30,16,30,16,1,1,2,4,1,3570,70586,40867,50033,3300,0,46,0,4.974691,-0.35368377
1227,13562,1593.0,5,0,7,0,0,0,0,2,0,2,0,0,0,0,0,0,267,1233,234,0,0,0,2,0,6.4191236,4.8980002
1228,202923,3205.0,5,0,18,14,27,0,0,4,2,4,2,0,0,0,0,0,39216,72124,52499,30924,4143,0,6,0,4.3032746,0.77474856
1229,12386,3492.0,6,0,5,0,0,0,0,2,0,2,0,0,0,0,0,0,6478,1198,1284,380,1074,1656,2,0,2.4040155,5.558266
1230,174116,3167.0,16,0,161,94,0,0,0,16,22,16,22,0,0,2,2,0,6174,50092,30926,28312,5705,0,38,0,5.18115,0.04999977
1231,39794,1113.0,3,0,15,19,2,0,0,3,4,3,4,0,0,0,0,0,2302,2200,0,0,0,0,7,0,7.6322722,6.1045637
1232,270237,3207.0,7,0,168,57,0,2,4,16,12,16,12,0,0,2,6,0,49532,8332,7067,57266,333,0,28,0,7.729127,3.0522144
1233,127477,3721.0,11,0,11,8,3,2,0,4,2,4,2,0,0,0,0,0,22700,14767,30333,34966,6600,15250,6,0,5.950425,-1.4629914
1234,63430,2418.0,3,0,42,55,0,0,0,4,6,4,6,0,0,0,0,0,14300,31318,4467,1050,0,0,10,0,0.65673304,2.655916
1235,217033,2896.0,5,0,176,59,16,2,6,11,14,11,14,0,0,2,2,0,7200,62832,83746,42631,0,0,25,0,6.417433,0.48341238
1236,743455,3582.0,6,0,222,49,0,2,0,14,4,14,4,0,0,2,6,0,24359,5135,19168,52014,1168,486,18,0,9.241238,4.2663913
1237,606650,3300.0,6,0,130,67,19,4,2,26,24,26,24,0,0,2,2,0,3434,29148,53061,61474,353,0,50,0,8.539095,3.30365
1238,71812,3503.0,5,0,68,28,24,2,0,7,6,7,6,1,0,2,2,0,235,18002,10806,14461,1002,182,13,0,6.057057,-0.25397986
1239,99106,3098.0,7,0,46,32,0,0,0,6,6,6,6,0,0,4,2,0,150,416,20033,35930,51,0,12,0,8.471012,-2.8434246
1240,1442590,2495.0,3,0,159,83,3,12,2,49,40,49,40,1,1,6,6,1,8584,1381292,48816,434,0,0,89,0,-4.5120487,2.7179465
1241,35616879,3728.0,14,0,100,64,11,2,8,16,20,16,20,0,0,2,6,0,2521,2122982,20529,28364,5887,33391992,36,0,-0.8650742,-5.4344864
1242,7472,3745.0,11,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0,111,262,2048,357,1508,1061,2,0,1.1959779,-1.0017349
1243,93720,3685.0,5,0,100,79,0,0,2,8,8,8,8,0,0,2,2,0,14712,19146,20513,36175,2035,373,16,0,6.5840416,-2.6716712
1244,246875,3241.0,6,0,82,30,7,4,2,14,12,14,12,2,0,4,6,0,83,7816,12483,72147,2799,0,26,0,7.9062753,-3.1888874
1245,117530,3301.0,7,0,149,79,0,0,0,14,16,14,16,0,0,6,2,0,265,22493,15917,19157,550,0,30,0,6.5272994,0.43543354
1246,1046916,3461.0,14,0,314,108,12,4,0,42,22,42,22,1,0,12,6,0,43873,17724,33735,944689,5966,864,64,0,7.822031,-7.1031437
1247,0,0.0,0,0,7,13,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,4.2269173,-9.762358
1248,25220,2000.0,4,0,21,9,5,8,4,8,4,8,4,3,1,0,0,1,1337,2951,17849,0,0,0,12,0,9.882065,1.5745196
1249,5035545,3460.0,11,0,192,66,34,2,2,12,12,12,12,0,0,4,4,0,597,25946,36208,73424,4965,11000,24,0,10.579777,5.2152753
1250,187614,3292.222412109375,7,0,57,35,12,2,0,6,4,6,4,0,0,2,2,0,652,13205,9671,14008,650,0,10,0,8.406534,3.96646
1251,122261,2857.0,9,0,139,110,24,6,4,21,22,21,22,1,0,4,4,0,2169,13202,36870,36596,0,0,43,0,8.583591,-1.4360328
1252,32742311,3462.0,33,0,210,253,20,2,8,30,30,30,30,1,1,4,2,1,95014,88844,75048,61327,9295,11499,60,0,11.396861,5.91653
1253,84083,3555.0,5,0,121,55,1,0,0,8,10,8,10,0,0,4,2,0,21700,11009,16952,29887,1629,1490,18,0,6.000397,-2.7038722
1254,23893,3234.5,13,0,0,0,0,4,0,9,12,9,12,2,0,8,0,0,783,15733,2099,766,768,0,21,0,-0.25246677,0.97725624
1255,175969,3231.0,5,0,104,103,29,2,6,11,14,11,14,0,1,2,2,1,15590,55207,38854,55739,2601,0,25,0,5.62412,-1.2154162
1256,23163,944.0,2,0,28,12,2,2,2,6,4,6,4,0,0,0,0,0,427,2076,0,0,0,0,10,0,7.3479905,4.925969
1257,19519,938.0,2,0,5,5,5,0,0,2,2,2,2,0,0,0,0,0,10192,6476,0,0,0,0,4,0,0.72054106,5.5844407
1258,54456,1990.0,5,0,3,6,1,0,0,4,2,4,2,0,0,0,0,0,410,1837,38376,0,0,0,6,0,10.088664,1.3267616
1259,146473,3601.0,17,0,199,81,10,4,2,28,22,28,22,1,0,4,2,0,4409,9197,24909,44396,22449,6313,50,0,6.2722144,-2.8893738
1260,163590,3415.0,5,0,185,99,8,12,2,16,12,16,12,1,1,4,2,1,708,53359,28651,42668,10311,0,28,0,5.0706677,-0.63782847
1261,33208,1366.0,2,0,6,9,4,1,0,2,2,2,2,0,0,0,0,0,462,6849,41,0,0,0,4,0,5.075184,4.0511193
1262,114366,3675.0,8,0,0,0,0,0,0,12,8,12,8,1,0,2,4,0,792,34400,55536,16723,2005,1126,20,0,6.6054816,1.1115946
1263,36197,1752.0,6,0,17,19,0,0,0,1,4,1,4,0,0,0,0,0,22125,9040,1514,0,0,0,5,0,1.1208967,6.415984
1264,116588,3449.0,6,0,34,30,13,4,6,8,10,8,10,0,0,2,2,0,21186,8622,12597,11066,1912,0,18,0,6.797456,3.239239
1265,58591,2617.0,6,0,37,23,8,0,0,4,4,4,4,0,0,0,0,0,2629,5945,1965,697,0,0,8,0,7.1517406,4.853765
1266,22563,101.0,2,0,8,0,0,0,0,2,0,2,0,0,0,0,0,0,350,0,0,0,0,0,2,0,10.140808,7.4373093
1267,72050,3352.0,8,0,37,30,14,0,2,6,6,6,6,0,0,2,4,0,267,28773,5032,11566,444,0,12,0,3.582127,0.46438318
1268,139905,3235.0,5,0,191,97,0,6,0,14,8,14,8,1,0,2,2,0,7782,30482,20833,36149,6717,0,22,0,6.180645,-1.3239242
1269,39176,3401.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1570,31518,2666,1068,0,0,0,10.667294,1.2282836
1270,49831,2870.0,6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,15358,9491,8094,13182,0,0,1,0,4.866798,-1.6393101
1271,83571,3287.0,7,0,46,35,9,2,4,12,12,12,12,0,0,6,4,0,10714,5519,17602,17269,9017,0,24,0,7.030896,-1.5073138
1272,40325,1253.0,2,0,42,42,5,1,0,10,10,10,10,0,0,0,0,0,971,22702,118,0,0,0,20,0,0.58130026,1.6694266
1273,406611,3331.0,8,0,722,238,66,12,2,36,26,36,26,2,0,2,4,0,107686,74139,110137,106927,4239,0,62,0,5.9339404,-0.7836054
1274,340055,3723.0,16,0,152,80,57,6,6,16,12,16,12,0,0,2,2,0,200,92931,90549,107446,5400,1065,28,0,6.711344,-1.0839511
1275,215947,3319.0,6,0,190,99,4,2,6,14,14,14,14,2,0,2,4,0,25643,57944,24448,70543,9058,0,28,0,5.488049,-1.8848408
1276,300065,1384.0,3,0,25,27,0,0,0,4,2,4,2,0,0,0,0,0,5698,35365,66,0,0,0,6,0,6.80934,4.7936234
1277,30617,3561.0,5,0,22,51,0,0,0,14,8,14,8,0,0,0,0,0,13574,5342,1001,2603,3240,1617,22,0,2.4929342,5.065978
1278,83057,3336.0,6,0,39,36,3,0,0,6,4,6,4,0,0,0,0,0,47042,12689,3679,3380,3896,0,10,0,2.1400898,6.63295
1279,308089,3533.0,6,0,15,0,0,0,0,4,0,4,0,0,0,0,0,0,2572,1432,3718,1400,1950,17,4,0,10.305029,6.169682
1280,234317,3485.0,11,0,247,161,14,0,0,19,12,19,12,0,0,2,4,0,800,58144,48892,39499,2892,812,31,0,5.891628,0.15102126
1281,146569,1899.0,4,0,5,1,0,0,2,2,2,2,2,0,0,0,0,0,117,383,450,0,0,0,4,0,10.287863,6.6109233
1282,8457,1140.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1121,0,0,0,0,0,0,5.9564466,4.5449877
1283,22515,2687.0,2,0,15,15,0,0,2,2,8,2,8,0,0,6,2,0,0,0,1858,20479,0,0,10,0,7.736255,-6.8967185
1284,71197862,3337.0,9,0,182,83,0,10,6,20,18,20,18,3,1,2,2,1,41930,9601,46683,41888,517,0,38,0,12.137469,5.6943417
1285,27589,3031.0,7,0,12,12,0,6,2,6,2,6,2,4,0,0,0,0,146,889,21687,2026,90,0,8,0,10.4817705,1.2451009
1286,111865,3132.0,5,0,166,78,12,6,2,12,10,12,10,0,0,4,2,0,249,9150,39054,34520,183,0,22,0,8.983728,-1.441959
1287,90314,3676.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6670,5283,58496,7572,6830,885,0,0,9.630786,1.0716708
1288,134025,3614.0,36,0,2,1,0,0,0,4,2,4,2,0,0,0,0,0,78195,7851,4941,2633,2662,1701,6,0,3.1121242,7.6754165
1289,24177,3563.0,9,0,7,8,0,2,0,2,2,2,2,0,0,2,0,0,7388,2485,3336,6969,570,232,4,0,4.9967675,-2.3321824
1290,55827,3619.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2343,1134,1517,1084,49653,0,0,-0.65693206,-5.138443
1291,20942,3118.0,8,0,11,1,0,0,0,6,2,6,2,0,0,0,0,0,7002,100,150,951,34,0,8,0,4.2028594,5.8524303
1292,35573,1305.0,6,0,41,10,8,1,0,7,2,7,2,0,0,0,0,0,14451,6067,217,0,0,0,9,0,2.6767118,5.5091147
1293,173219,3360.0,10,0,91,121,10,4,4,16,18,16,18,0,0,8,2,0,14762,10173,43036,58189,3228,0,34,0,8.0383625,-2.4193368
1294,2179,2719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,-0.88258237,-1.3394952
1295,35214,2297.0,3,0,23,17,3,2,0,4,6,4,6,0,0,2,0,0,238,5785,4236,1420,0,0,10,0,6.4641633,3.3592277
1296,69459,3319.0,5,0,101,52,0,10,2,18,8,18,8,1,0,2,2,0,6745,11225,18441,22292,1438,0,26,0,7.4366674,-1.7556084
1297,320463,3078.0,7,0,241,163,10,8,8,32,24,32,24,2,1,4,6,1,479,59636,121809,79111,181,0,56,0,7.9905686,-0.36473224
1298,33956,1099.0,2,0,29,27,0,2,0,8,4,8,4,0,0,0,0,0,399,1450,0,0,0,0,12,0,8.410808,5.989539
1299,893227,3411.0,15,0,130,28,30,0,0,12,6,12,6,0,0,4,8,0,698,2034,1384,42386,1734,0,18,0,9.832055,4.747257
1300,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0955195,-56.25396
1301,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.176529,-56.190037
1302,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1384215,-56.13524
1303,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.378575,-56.33164
1304,88173,3665.0,5,0,13,8,9,0,0,6,2,6,2,0,0,0,0,0,24859,55988,3984,1551,683,716,8,0,-1.3718016,3.1050937
1305,515474,3298.0,5,0,32,248,9,0,2,4,8,4,8,0,0,0,0,0,213,131862,357572,7548,839,0,12,0,8.938925,1.996417
1306,145425,3540.0,7,0,294,90,0,4,0,22,12,22,12,1,0,8,6,0,28013,17077,47971,46281,2472,2668,34,0,7.104387,-1.3548721
1307,108854,3455.0,15,0,0,0,0,0,0,4,1,4,1,0,0,1,2,0,19731,36814,19941,29103,738,1456,5,0,4.5444555,-0.41632697
1308,364923,3302.0,8,0,402,98,54,6,0,28,14,28,14,0,0,2,10,0,1742,90011,109657,130816,13077,0,42,0,7.3757296,-1.5114585
1309,99947,1841.5,3,0,45,35,7,0,0,8,6,8,6,0,0,0,0,0,6108,29085,22651,0,0,0,14,0,4.850647,1.7699773
1310,70152,3331.0,3,0,106,46,0,0,0,10,10,10,10,0,0,2,4,0,0,0,300,41604,1941,0,20,0,7.2593303,-5.4418483
1311,82970,3167.0,5,0,102,49,10,6,6,10,10,10,10,0,0,2,2,0,982,19666,11483,30899,650,0,20,0,6.9256353,-2.7565835
1312,539005,3263.0,7,0,35,33,0,0,0,6,6,6,6,0,0,0,0,0,366,24170,9575,1818,852,0,12,0,9.010376,5.362533
1313,155929,3201.0,5,0,56,33,0,0,0,4,6,4,6,0,0,2,2,0,975,55614,16866,58330,884,0,10,0,5.5943675,-2.0772936
1314,43959,2331.0,3,0,43,46,0,8,4,13,12,13,12,1,1,0,0,1,701,11208,27056,1224,0,0,25,0,8.477497,1.9276354
1315,125529,1537.0,3,0,82,61,19,2,0,8,5,8,5,0,0,0,0,0,38236,76534,218,0,0,0,13,0,-1.4942677,3.5301237
1316,56722,3422.0,10,0,47,21,0,8,4,10,4,10,4,0,0,0,2,0,178,1234,41518,4694,1975,0,14,0,10.309866,1.0974693
1317,77003,3404.0,17,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,375,300,28822,15743,16694,0,3,0,5.894789,-2.155227
1318,22720,1570.0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11195,6085,3368,0,0,0,1,0,2.150847,4.8440175
1319,61326,3386.0,5,0,75,37,8,6,2,11,6,11,6,1,0,2,2,0,11593,5014,11811,30888,1933,0,17,0,6.722374,-4.0448666
1320,54555670,3735.0,50,0,188,83,18,6,4,26,24,26,24,1,1,6,6,1,43889,40002,66190,54108,24337,7985,50,0,11.898068,5.679036
1321,56570,3371.0,5,0,41,42,11,6,4,12,8,12,8,1,0,2,2,0,150,6316,15951,15301,466,0,20,0,8.3403225,-1.2492965
1322,4313163,3686.0,12,0,88,64,19,2,0,20,12,20,12,0,0,0,0,0,87500,4148579,22929,3042,5799,27740,32,0,-4.647802,2.6481264
1323,51162,3461.0,17,0,7,7,0,0,0,2,2,2,2,0,0,0,0,0,15025,7898,6371,3752,880,849,4,0,4.032205,3.9811819
1324,80482,3455.0,5,0,106,48,14,2,2,10,12,10,12,0,0,2,2,0,4042,10327,13902,23747,1882,18,22,0,7.788062,-2.1747904
1325,28814,1514.0,2,0,301,17,0,0,0,6,6,6,6,0,0,0,0,0,18149,1817,3625,0,0,0,12,0,2.4755237,7.26014
1326,64409,3655.0,16,0,42,15,0,0,0,4,8,4,8,0,0,4,2,0,1239,21368,22369,16294,806,1134,12,0,6.030107,0.23819025
1327,43306,3517.0,5,0,27,38,0,0,0,6,6,6,6,0,0,0,0,0,31422,9151,1599,355,213,16,12,0,0.6673787,7.458802
1328,766572,3642.0,13,0,58,15,1,0,2,4,4,4,4,0,0,2,4,0,17,1326,3534,756428,1633,2716,8,0,7.872226,-7.6317897
1329,1348103,3221.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,2100,4000,13416,349,0,0,0,11.162848,5.391808
1330,282624,3295.0,15,0,277,90,6,6,8,24,22,24,22,1,1,4,4,1,2714,106153,39620,127548,587,0,46,0,5.604929,-2.110497
1331,1376351,3752.666748046875,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7153,15643,5324,14998,3019,1762,0,0,10.522165,5.5766864
1332,313771,3750.0,12,0,248,103,13,8,4,28,14,28,14,1,0,2,2,0,36914,83443,46023,76343,10085,1516,42,0,5.0591726,-0.68874735
1333,15624,3100.0,9,0,9,0,0,2,0,4,0,4,0,0,0,0,0,0,1568,4132,619,2349,733,0,4,0,4.7816215,2.8251178
1334,94421,3302.0,6,0,106,55,9,2,4,14,14,14,14,0,0,2,4,0,23575,23168,11703,28468,2418,0,28,0,4.8984237,-1.7429048
1335,49908,3476.0,5,0,35,25,6,2,2,12,10,12,10,0,0,4,2,0,798,4026,3961,13381,2650,85,22,0,7.808577,-2.6655898
1336,77911,3369.0,10,0,82,59,0,0,0,10,12,10,12,0,0,6,4,0,55,19508,5255,17353,568,0,22,0,6.154499,-0.83979607
1337,19277467,1499.0,4,0,105,64,0,4,4,28,22,28,22,0,1,0,0,1,835,8307,167,0,0,0,50,0,12.260502,5.6605473
1338,167622,3423.333251953125,5,0,159,123,16,8,6,15,16,15,16,1,1,6,2,1,1529,19208,48824,64627,2133,0,31,0,8.776949,-2.4754784
1339,74278,3590.0,6,0,78,39,0,0,0,16,14,16,14,0,0,8,10,0,711,1450,27655,38027,1284,1352,30,0,9.210033,-2.9111578
1340,230990,3348.0,8,0,170,97,31,6,4,25,34,25,34,1,1,6,2,1,12422,63217,59490,57634,4550,0,59,0,6.2355247,-0.52649873
1341,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2277174,1.8950413
1342,172752,1233.0,3,0,17,0,0,0,0,2,0,2,0,0,0,0,0,0,40,427,16,0,0,0,2,0,11.036477,6.41933
1343,1491171,3559.0,14,0,158,63,13,6,4,10,10,10,10,1,1,4,2,1,32633,12722,32648,3984,48066,668,20,0,9.7761,6.242196
1344,97751,3306.0,23,0,174,46,9,2,2,6,8,6,8,0,0,6,4,0,4762,9085,12084,65725,3368,0,14,0,7.9031124,-5.3901243
1345,29381,3634.0,9,0,0,0,0,0,0,2,3,2,3,1,0,0,0,0,3863,1635,9265,10032,1208,993,5,0,7.7785482,-1.9167672
1346,25652,3767.77783203125,13,0,13,3,3,6,2,12,8,12,8,0,0,4,6,0,433,3413,7936,3517,815,537,20,0,7.270831,1.184525
1347,11406,544.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5877,472,0,0,0,0,0,0,3.533509,7.3499093
1348,702362,3507.0,6,0,117,50,7,4,6,12,16,12,16,2,1,6,4,1,12930,8535,36930,41410,3976,263,28,0,9.264787,4.047591
1349,61800,2692.0,3,0,40,67,0,0,2,6,12,6,12,0,0,4,2,0,12968,31284,8882,1514,0,0,18,0,1.3021166,2.3134408
1350,27093,3392.0,8,0,0,0,0,0,0,3,2,3,2,0,0,2,3,0,3707,3545,1799,11973,3740,0,5,0,6.380979,-4.105308
1351,129716,342.0,2,0,11,5,2,0,0,4,2,4,2,0,0,0,0,0,12974,0,0,0,0,0,6,0,6.879732,7.279271
1352,69669,2803.0,5,0,32,63,0,4,2,10,6,10,6,1,0,0,0,0,10484,15335,33944,6969,0,0,16,0,6.8764267,1.7077168
1353,95564,3282.0,5,0,137,53,8,2,2,5,6,5,6,0,0,2,2,0,279,13767,23933,43934,238,0,11,0,8.542875,-3.4139981
1354,14408,2680.0,1,0,30,9,0,4,4,8,12,8,12,4,1,6,4,1,0,0,13051,1222,0,0,20,0,10.863197,1.6797696
1355,118297,3539.0,5,0,170,86,14,4,2,28,20,28,20,0,0,4,4,0,26104,29569,14287,29337,11433,368,48,0,4.424036,-1.2044151
1356,175820,3511.0,5,0,53,39,0,0,0,38,28,38,28,0,0,0,0,0,585,914,668,433,166,33,66,0,9.623539,6.5250483
1357,26902,2784.0,4,0,15,9,0,0,0,8,4,8,4,0,0,0,0,0,9036,5849,3914,5111,0,0,12,0,4.040706,-0.9165624
1358,144105,3196.0,5,0,131,119,13,2,6,11,18,11,18,0,0,4,2,0,300,15735,55932,36250,151,0,29,0,8.684464,-0.5407615
1359,130520,3337.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16584,15435,51499,40467,2792,0,0,0,7.565533,-0.68710864
1360,193312,3644.800048828125,5,0,135,93,7,0,0,10,10,10,10,0,0,4,2,0,40746,56222,49621,39953,3346,1368,20,0,4.830084,0.3398095
1361,69315,3717.0,8,0,101,53,0,2,2,18,10,18,10,0,0,2,2,0,1117,21151,13272,18731,1601,249,28,0,5.42996,-0.6026302
1362,63041,2736.0,4,0,31,15,0,0,0,2,4,2,4,0,0,0,0,0,6534,3466,16201,7100,0,0,6,0,7.2550364,1.287434
1363,26720,2679.0,5,0,39,6,4,10,0,17,2,17,2,0,0,0,0,0,196,2626,7596,867,0,0,19,0,7.335622,1.9509498
1364,71625,3420.0,5,0,92,61,3,4,2,8,8,8,8,1,0,2,2,0,199,18015,11067,30748,1268,0,16,0,7.106524,-3.1363535
1365,179581,3534.0,7,0,354,124,0,4,4,12,16,12,16,0,1,6,4,1,46534,4366,64383,58393,4041,851,28,0,6.895089,-1.2457186
1366,530513,3602.0,16,0,353,145,35,8,4,22,18,22,18,1,0,2,2,0,43517,95220,150282,62953,166264,11918,40,0,4.2990665,-2.6937978
1367,34972,3765.0,13,0,0,0,0,0,0,14,4,14,4,0,0,4,14,0,1291,472,435,23809,4232,2736,18,0,7.1037292,-5.771004
1368,214198,3205.0,5,0,186,105,0,6,16,14,22,14,22,2,2,2,2,2,46443,4996,36133,46226,1694,0,36,0,6.30228,-1.2002075
1369,151225,3699.0,6,0,157,63,0,0,0,20,12,20,12,0,0,2,2,0,22863,53006,17026,34144,118,3181,32,0,3.9721773,-0.52209383
1370,104712,3356.0,6,0,160,81,0,2,2,10,10,10,10,0,0,2,2,0,891,44073,13164,40568,3241,0,20,0,5.064955,-1.3524625
1371,25268,3244.0,5,0,21,10,0,0,0,4,2,4,2,0,0,0,0,0,5095,1199,933,1067,133,0,6,0,5.590195,5.7265196
1372,127647,3725.0,8,0,188,84,1,2,6,14,18,14,18,1,0,6,6,0,331,34388,29975,49276,2934,3493,32,0,7.0068192,-2.059233
1373,99872,3240.0,5,0,98,41,7,12,10,14,12,14,12,0,0,2,2,0,899,11610,63563,21801,449,0,26,0,9.539689,0.39501092
1374,21964293,397.0,2,0,26,29,1,0,0,10,8,10,8,0,0,0,0,0,766,21953047,0,0,0,0,18,0,-4.999605,3.4536188
1375,144440,3412.0,9,0,167,92,0,0,0,22,22,22,22,0,0,10,6,0,294,20750,1783,66202,26517,0,44,0,6.7381477,-4.09865
1376,25837,2438.0,6,0,17,9,14,6,2,8,4,8,4,0,0,2,2,0,6736,10099,5790,395,0,0,12,0,3.1195202,2.6702802
1377,30113,402.0,1,0,24,29,0,0,0,4,2,4,2,0,0,0,0,0,5370,247,0,0,0,0,6,0,5.811579,6.6862707
1378,21142,3685.0,6,0,0,2,2,0,2,0,2,0,2,0,0,0,0,0,9389,4985,1919,1236,720,1049,2,0,2.3323317,4.696687
1379,94139,684.0,3,0,37,45,23,0,0,14,8,14,8,0,0,0,0,0,57462,35676,0,0,0,0,22,0,-0.061778363,6.1326594
1380,107384,3309.0,5,0,33,77,0,6,10,8,14,8,14,1,1,4,0,1,201,500,87363,16928,1201,0,22,0,10.588609,0.94962585
1381,20966,2689.0,4,0,25,22,0,0,0,6,8,6,8,0,0,0,0,0,37,5808,432,368,0,0,14,0,4.0394473,3.1383133
1382,39551,3336.0,6,0,19,15,8,0,0,4,4,4,4,0,0,0,0,0,1555,29249,3801,1200,951,0,8,0,-0.91860396,0.82013726
1383,47534,3419.0,6,0,56,42,0,0,0,3,6,3,6,0,0,4,2,0,2218,15596,3324,18523,682,0,9,0,5.9365587,-2.397878
1384,7320,3444.0,10,0,14,0,0,0,0,2,2,2,2,0,0,2,0,0,67,417,572,346,132,933,4,0,1.1150227,-0.43509185
1385,142321,2732.0,8,0,165,55,0,0,4,8,8,8,8,0,0,2,6,0,25010,3002,21941,47551,0,0,16,0,6.817185,-2.9330904
1386,551907,3383.0,8,0,0,0,0,0,0,14,10,14,10,0,0,4,4,0,1682,734,783,6834,4216,0,24,0,11.078736,5.5228395
1387,66225,3285.0,11,0,9,10,0,0,0,6,4,6,4,0,0,0,0,0,117,631,251,233,967,0,10,0,8.530904,6.1937237
1388,175747,3292.0,17,0,113,71,25,10,16,18,20,18,20,2,1,2,4,1,16304,42373,39554,52966,10353,0,38,0,6.0220513,-1.3929161
1389,880908,3183.0,5,0,136,52,0,0,0,8,10,8,10,0,0,2,2,0,20913,7508,22322,6306,29981,0,18,0,9.738162,6.076363
1390,146078,3323.0,6,0,37,38,6,0,0,8,10,8,10,0,0,4,4,0,11838,18364,8073,22237,1594,0,18,0,7.685407,3.4569368
