,timeOnPage,maxDepth,scrollState,brightnessWeight,showHilbert,algorithm,selectedArtwork,loadStatus,showHilbertDetails,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,mobile,x,y
3225,30495,4361.0,4,0,0,0,0.0,2,0,6224,6586,5901,3467,0,0,0,1,0.63895446,20.794046
3226,23192,6331.0,4,0,0,1,0.0,0,0,946,3512,6997,3318,4988,0,0,1,7.4987106,28.626501
3227,40191,7736.0,6,0,0,1,0.0,2,0,4540,5517,8460,11735,1811,2225,0,1,-14.850807,26.752699
3228,981595,12744.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,979915,1,30.678518,-59.726593
3229,35418,633.0,2,0,0,0,0.0,2,0,35004,349,0,0,0,0,0,1,0.6807964,2.4489377
3230,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,64.96954,25.766258
3231,16454,12920.0,12,0,0,1,0.0,0,0,3394,1491,1201,460,751,517,4089,1,17.195353,44.433945
3232,154996,7912.0,5,0,0,1,0.0,1,0,126040,11508,1135,2933,4307,3954,0,1,-7.100382,-13.345019
3233,11353,7198.0,9,0,0,1,0.0,0,0,3096,3586,3238,411,160,185,0,1,28.59261,32.52808
3234,87104,7428.0,6,4,0,1,0.0,2,0,8562,15194,14042,18860,13906,9637,0,1,-34.839985,1.1893445
3235,104668,6745.0,7,0,0,1,0.0,0,0,2644,7489,3657,4729,3480,513,0,1,-52.20111,21.834923
3236,148796,8170.0,6,11,0,4,0.0,2,0,9249,29021,25378,23480,37639,14771,740,1,-30.825115,-20.906044
3237,45696,776.0,2,0,0,0,0.0,2,0,36939,6189,0,0,0,0,0,1,-0.9890354,1.9968641
3238,23366,7080.0,6,0,0,1,0.0,2,0,7144,3889,4295,3029,1980,806,0,1,11.702629,22.975073
3239,175951,13957.0,5,0,0,3,0.0,1,0,4846,24471,7133,10090,6927,5466,109676,1,-41.669407,-40.22996
3240,18266,1991.0,3,0,0,0,0.0,2,0,3964,6113,0,0,0,0,0,1,19.673761,13.14576
3241,28413,698.0,3,0,0,0,0.0,2,0,4505,21170,0,0,0,0,0,1,-4.957238,12.913274
3242,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,16.737877,78.99289
3243,166747,7329.0,5,11,2,3,2.0,1,2,7582,53925,21460,11634,28266,21453,0,1,-23.133884,-18.476831
3244,163716,7797.0,5,1,0,5,0.0,1,0,15108,23316,36268,41119,13121,28613,0,1,-28.872046,-23.892504
3245,112743,8947.0,6,2,0,3,0.0,2,0,26708,11898,13392,9225,6385,41224,2572,1,-43.835617,-15.106439
3246,17549,2887.0,4,0,0,0,0.0,0,0,1386,4210,5327,0,0,0,0,1,21.847616,22.036314
3247,43209,7700.0,6,0,0,3,0.0,0,0,1135,2332,1031,3400,5165,28506,0,1,-32.369583,33.753555
3248,772343,7109.0,5,139,0,0,0.0,2,0,8123,607094,37361,33705,34504,40401,0,1,7.5958753,-31.643606
3249,842259,11584.0,23,16,2,25,0.0,0,1,60065,59345,89359,249567,70657,144468,165404,1,21.444557,-54.419563
3250,16518,12768.0,11,0,0,1,0.0,2,0,176,412,298,132,187,689,8191,1,15.96869,47.243866
3251,53249,10239.0,11,0,0,1,0.0,2,0,79,507,118,769,1340,1025,4505,1,-41.584267,28.501123
3252,13566,10311.0,11,0,0,1,0.0,2,0,157,408,224,434,680,750,6599,1,20.236969,46.369434
3253,350114,2941.0,4,0,0,0,0.0,0,0,66148,272434,7767,0,0,0,0,1,-0.025359977,-31.356703
3254,23740,5982.0,4,0,0,0,0.0,1,0,1571,7630,4942,2106,1635,0,0,1,9.677631,28.299044
3255,639250,10115.0,12,40,2,7,0.0,2,1,24248,74580,53407,77172,172215,136132,95469,1,14.835882,-52.475998
3256,6520,13247.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6238,1,24.485062,46.307556
3257,83476,6297.0,5,0,0,1,0.0,0,0,5254,24644,40817,4301,4353,0,0,1,-27.108776,-0.34916133
3258,29277,6670.0,9,0,0,1,0.0,0,0,1434,14787,4041,2166,3281,219,0,1,-2.8565767,18.503252
3259,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,63.783783,26.262543
3260,26789,2063.0,2,0,0,0,0.0,0,0,3554,21280,247,0,0,0,0,1,-5.004716,13.189574
3261,51236,9290.0,6,29,0,6,2.0,2,0,738,3500,2774,2649,7184,24249,2646,1,-32.75998,31.64816
3262,8900,1415.0,2,0,0,0,0.0,2,0,1144,597,0,0,0,0,0,1,38.670715,9.022558
3263,795049,6094.0,8,47,2,3,0.0,2,1,94052,47823,114615,137127,63359,0,0,1,14.990408,-63.116055
3264,195418,6273.0,7,0,0,1,0.0,0,0,3269,14661,16830,31982,6320,0,0,1,-54.503532,-28.367002
3265,91952,9151.75,6,0,2,2,0.0,2,1,270,7056,9895,7369,3545,9247,11272,1,-49.106853,20.753595
3266,49078,1496.0,1,0,0,0,0.0,0,0,26209,9065,0,0,0,0,0,1,-3.126154,2.672882
3267,67283,6725.0,8,62,0,1,22.0,2,0,1516,11772,26646,10377,14799,90,0,1,-28.188213,4.6122537
3268,274004,7264.0,6,335,2,1,0.0,2,2,46135,46594,65356,51606,27300,36132,0,1,-17.456158,-42.382683
3269,298255,8937.0,9,13,2,3,2.0,1,1,18358,28065,107140,37448,36305,24341,41643,1,-19.311747,-42.055424
3270,24024,13964.0,10,0,0,1,0.0,0,0,3451,3405,2132,2536,1518,1714,6136,1,9.477808,46.20917
3271,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,64.02782,39.66072
3272,28510,4750.64990234375,4,0,0,0,0.0,1,0,6001,7121,8547,3083,0,0,0,1,0.4778652,21.37633
3273,435935,7484.0,8,104,2,1,0.0,2,1,48652,55411,165100,63992,75996,13943,0,1,-4.8544493,-40.615475
3274,12515,1157.0,4,0,0,0,0.0,2,0,9710,972,0,0,0,0,0,1,22.417206,3.7655935
3275,4384380,5166.0,1,0,0,0,0.0,0,0,0,0,0,4383481,101,0,0,1,39.050953,-30.868565
3276,38815785,5831.0,7,9,1,0,0.0,2,1,4734,51119,43760,46197,2079,0,0,1,51.608486,-27.928638
3277,39400,7420.0,5,4,0,1,0.0,2,0,0,0,2098,9382,4990,9603,0,1,-22.727287,34.166904
3278,3954,264.0,0,0,0,0,0.0,0,0,3331,0,0,0,0,0,0,1,45.557167,0.32245097
3279,35215,8368.0,5,0,2,6,0.0,1,2,3516,2204,1718,2084,2770,5578,16109,1,-21.426125,43.030334
3280,61688,4403.0,3,0,0,0,0.0,1,0,31398,15991,5445,1653,0,0,0,1,-9.349389,0.7868716
3281,126381,7219.0,5,3,0,3,0.0,0,0,5634,12902,31258,12602,19648,32552,0,1,-38.946697,-15.898722
3282,24971,6984.0,5,0,0,1,0.0,1,0,1474,5155,4939,3754,2983,1860,0,1,5.728355,31.313696
3283,26387,6025.0,5,0,0,0,0.0,0,0,1372,6388,7413,5939,3486,0,0,1,0.98621356,25.369226
3284,2934,687.0,1,0,0,0,0.0,0,0,914,94,0,0,0,0,0,1,50.863857,3.3561924
3285,46467,7215.0,3,7,0,0,0.0,0,0,2030,29610,0,424,5029,5508,0,1,-8.5514,9.120737
3286,24948,7058.0,5,0,0,1,0.0,1,0,1418,3191,3146,3806,3210,1179,0,1,6.694843,30.907598
3287,1311729,11858.0,18,10,2,3,2.0,1,1,19073,52011,42493,49749,109104,949110,77452,1,36.23149,-52.008858
3288,15842,953.0,3,0,0,0,0.0,2,0,10825,3840,0,0,0,0,0,1,20.580019,5.98368
3289,94861,7984.0,5,2,0,9,0.0,1,0,6802,10803,18372,4010,12150,37506,1565,1,-52.989887,6.674297
3290,51756,7189.0,5,37,0,3,0.0,1,0,1922,6424,6230,6520,10185,8205,0,1,-23.785032,24.216228
3291,37771,4393.0,4,0,0,0,0.0,2,0,4455,12008,6910,5300,0,0,0,1,-5.5058284,19.147123
3292,42149,7155.0,8,0,0,1,0.0,2,0,6188,12009,8972,4320,2202,2747,0,1,-11.245494,20.787527
3293,322752,1312.0,2,0,0,0,0.0,0,0,3282,1530,0,0,0,0,0,1,-19.894625,-65.90365
3294,56620,2926.5,2,0,0,0,0.0,0,0,16706,29344,2383,0,0,0,0,1,-9.76057,5.8489084
3295,233515,7654.0,7,11,0,9,0.0,0,0,21999,30694,69973,16171,36079,54055,0,1,-22.357222,-40.24905
3296,5732616,5130.0,9,25,0,0,76.0,2,0,4888,3468195,31056,1437918,446,0,0,1,42.464497,-22.77955
3297,56762,7444.0,8,0,0,1,0.0,1,0,21690,4660,17456,5868,4271,2540,0,1,-20.301172,11.297438
3298,129803,8623.0,6,0,2,3,0.0,2,2,2890,13519,5666,15351,8146,12203,65200,1,-53.400204,-9.576416
3299,109777,7305.0,6,8,0,1,1.0,2,0,8025,34901,23592,11877,9691,13256,0,1,-26.070662,-6.4213386
3300,2882,1888.0,0,0,0,0,0.0,0,0,0,2835,0,0,0,0,0,1,49.79822,8.210293
3301,11053,3659.0,3,0,0,0,0.0,0,0,744,1923,4758,0,0,0,0,1,29.978756,23.946686
3302,19482,7050.0,5,0,0,1,0.0,0,0,1945,3610,5329,1092,1072,223,0,1,14.90966,28.140097
3303,32329,1793.0,3,0,0,0,0.0,2,0,17684,3308,0,0,0,0,0,1,3.425069,5.788862
3304,776099,418.0,2,0,0,1,0.0,0,0,0,775881,0,0,0,0,0,1,8.245257,-30.988323
3305,72261,12298.0,6,3,0,1,0.0,1,0,6646,22055,3380,10321,4793,11060,7551,1,-34.601555,7.338971
3306,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,63.35682,28.898678
3307,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,63.64267,28.397816
3308,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,64.29249,25.942612
3309,21539,1029.0,1,0,0,0,0.0,1,0,20296,1161,0,0,0,0,0,1,6.5639853,5.2775803
3310,77365,5497.0,4,0,0,0,0.0,0,0,0,21741,18615,21277,2982,0,0,1,-27.355726,8.964074
3311,884,6102.0,0,0,0,0,0.0,0,0,0,0,0,0,740,0,0,1,37.061802,49.40556
3312,70400,7847.0,4,2,0,3,0.0,0,0,2311,11697,16470,7186,5518,27068,0,1,-45.144405,12.680379
3313,393660,8552.0,8,10,0,7,4.0,2,0,32698,49069,60383,46195,33004,88655,78301,1,-8.519651,-54.32425
3314,14194,13208.0,9,0,0,1,0.0,0,0,2035,1984,938,459,1053,1865,4647,1,18.39787,45.18998
3315,1529936,9862.0,24,0,0,3,0.0,2,0,281458,27424,10227,9187,33634,5262,41146,1,34.12968,-41.1012
3316,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,64.83,27.01083
3317,74956,6666.7998046875,6,0,0,1,0.0,0,0,3504,10776,29970,12427,12048,1403,0,1,-28.496351,4.0824966
3318,2951,496.0,1,0,0,0,0.0,0,0,956,0,0,0,0,0,0,1,50.888515,3.2767234
3319,68679,12310.0,10,32,0,1,0.0,2,0,1864,6615,9918,3090,4972,14870,15602,1,-38.285866,17.87661
3320,53026,8590.0,16,0,0,1,0.0,2,0,7526,9930,17243,5823,4126,6522,776,1,-22.382784,19.12937
3321,51829,2933.0,2,0,0,0,0.0,1,0,12800,20127,918,0,0,0,0,1,-8.888563,5.1035523
3322,60238,10927.0,5,0,0,1,0.0,1,0,17876,23253,12455,1421,638,249,266,1,-20.215563,7.9648075
3323,360351,7219.0,6,0,0,1,0.0,2,0,6629,18397,11123,312913,3902,1515,0,1,13.635727,-38.58203
3324,82537,11676.0,7,0,0,3,0.0,0,0,6834,10009,11705,5051,11312,10097,19384,1,-46.560356,1.8954355
3325,469167,3253.0,5,0,0,0,0.0,2,0,17229,423223,26807,0,0,0,0,1,2.0770338,-31.72343
3326,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,65.41515,24.448233
3327,3386434,9846.0,12,11,2,6,0.0,2,1,533919,29057,879276,152094,72592,76844,1613710,1,44.996323,-41.067905
3328,258197,4332.0,3,0,0,0,0.0,1,0,78566,95856,64819,7239,0,0,0,1,-10.83903,-25.342213
3329,197204,7479.0,5,104,0,1,0.0,0,0,13977,12330,45245,59881,41081,20873,0,1,-25.155777,-26.930532
3330,90821989,12140.0,16,224,2,4,74.0,2,1,90396705,32551,50628,68423,89231,29754,130852,1,54.07152,-23.902122
3331,972082,2843.0,4,0,0,0,0.0,0,0,1463,21815,23488,0,0,0,0,1,18.78093,-65.38445
3332,62147,7595.0,3,0,0,4,0.0,0,0,1171,2369,16009,21007,6513,14104,0,1,-27.618668,15.610743
3333,251430,8800.0,5,0,0,5,0.0,0,0,1047,21998,21534,9810,9602,79445,39798,1,-28.706085,-42.63359
3334,562744,9119.0,10,0,2,3,6.0,2,1,8720,21760,54901,314610,52027,81148,25527,1,15.058173,-39.24995
3335,502051,6823.0,9,0,0,1,0.0,2,0,54464,85115,93412,93092,59855,95927,0,1,0.38016462,-55.372505
3336,9518,5354.0,7,0,0,1,0.0,0,0,1140,1799,1255,2446,821,0,0,1,30.1107,35.90571
3337,114174,8855.0,6,5,0,6,0.0,2,0,2720,9521,7505,29157,9789,14053,29506,1,-48.92877,-8.41227
3338,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,67.862885,27.636528
3339,1023693,7078.0,13,0,0,1,0.0,2,0,7630,4749,802,1474,1417,1006730,0,1,35.609222,-52.550636
3340,13997,8005.0,5,0,0,1,0.0,1,0,6671,1150,2205,2093,921,602,0,1,28.141155,29.976316
3341,16448,6467.0,5,0,0,1,0.0,0,0,474,3900,3896,2762,3077,244,0,1,19.94591,28.832668
3342,15134,6552.0,4,0,0,1,0.0,0,0,1376,1900,8481,1343,809,191,0,1,21.91642,28.638262
3343,17263,2361.0,2,0,0,0,0.0,0,0,4393,9668,765,0,0,0,0,1,20.090738,11.952752
3344,51204,7201.0,4,0,0,1,0.0,0,0,951,4571,15796,21003,5663,3140,0,1,-27.360458,14.769752
3345,47139,7619.0,6,7,0,3,0.0,2,0,1596,3612,8930,4339,13031,8395,0,1,-23.135576,25.374002
3346,6589,449.0,1,0,0,0,0.0,0,0,739,0,0,0,0,0,0,1,42.753555,6.915465
3347,95299,7419.0,9,21,0,1,0.0,2,0,12482,16691,32760,10620,11698,8941,0,1,-30.568169,-2.21347
3348,153248,8669.0,8,270,0,6,0.0,2,0,16990,28151,10275,12248,2594,23371,55699,1,-42.985203,-33.029167
3349,74503,13741.0,5,0,0,4,0.0,1,0,1045,3170,2746,3917,2417,4065,51962,1,-53.14806,-3.415912
3350,12573,5829.35009765625,3,0,0,0,0.0,0,0,370,2600,2005,2365,1061,0,0,1,26.170885,31.632221
3351,212263,8496.0,8,101,0,3,0.0,2,0,29088,36583,26991,29369,26018,42948,18526,1,-26.628098,-36.273502
3352,0,0.0,3,0,0,1,0.0,2,0,0,0,0,0,0,0,0,1,-3.1908615,72.55247
3353,26288,6382.0,5,0,0,1,0.0,0,0,3090,8690,5833,3701,3761,212,0,1,1.1226202,23.535124
3354,49219,7178.0,9,0,0,1,0.0,2,0,4731,3120,5765,2374,2771,5399,0,1,-18.23521,30.38096
3355,16577,2876.0,1,0,0,0,0.0,0,0,3458,11534,1432,0,0,0,0,1,20.532772,12.292288
3356,38069,5961.0,4,0,0,0,0.0,0,0,3357,7261,4295,18000,3584,0,0,1,-14.595688,25.370388
3357,40532,954.0,1,0,0,0,0.0,0,0,24514,645,0,0,0,0,0,1,0.22119687,3.8755772
3358,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,67.19583,26.256989
3359,6455,2056.0,2,0,0,0,0.0,0,0,1474,1672,208,0,0,0,0,1,44.00778,11.290634
3360,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,67.623344,28.211494
3361,22791,6552.0,5,0,0,1,0.0,0,0,2556,2015,4907,6782,3866,404,0,1,5.7789373,29.188978
3362,13724,1952.0,2,0,0,0,0.0,0,0,6180,7165,0,0,0,0,0,1,23.095373,10.073023
3363,61689,7213.0,8,0,0,1,0.0,2,0,12306,20554,3197,23613,1297,615,0,1,-25.104265,10.723022
3364,932775,5127.0,5,0,0,1,0.0,1,0,1751,919760,5741,1234,50,0,0,1,9.08179,-30.514526
3365,89422,7978.0,8,0,0,4,0.0,2,0,25572,31892,7118,3428,1554,13682,3525,1,-19.77094,-2.330262
3366,107605,11720.0,11,11,0,3,2.0,2,0,26553,26937,7177,4852,17086,12346,6460,1,-21.317713,-4.414865
3367,112473,7249.0,6,0,0,1,0.0,2,0,10731,38978,27720,26667,2333,352,0,1,-25.175783,-6.0404944
3368,76486,6555.0,2,0,0,1,0.0,0,0,0,0,0,3351,71515,1187,0,1,-38.82019,0.5652646
3369,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,66.08848,28.198225
3370,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,65.051506,29.837511
3371,39499,12721.0,10,0,0,1,0.0,1,0,1591,5195,1307,5558,9589,3644,5378,1,-19.55663,35.438766
3372,377906,7288.0,8,0,0,1,0.0,2,0,0,48729,108562,71753,73418,36840,0,1,-6.4864635,-41.497612
3373,3616,11220.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,3003,1,32.194202,48.687492
3374,0,0.0,2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,18.439795,82.04906
3375,13278,7556.0,5,0,0,1,0.0,1,0,1164,384,1269,2800,631,1135,0,1,24.826069,33.644684
3376,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,15.741721,79.491455
3377,20302,6605.0,5,0,0,1,0.0,0,0,1427,5594,7139,1582,2717,167,0,1,13.82807,27.90697
3378,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,65.80146,27.28954
3379,8364,7204.0,4,0,0,1,0.0,0,0,3848,768,656,607,1129,77,0,1,31.298622,38.431984
3380,68646,7428.0,7,9,0,1,0.0,1,0,20538,5718,11688,10921,9052,10161,0,1,-23.34326,12.560042
3381,266391,12398.0,11,100,0,2,0.0,2,0,19083,167144,6316,7284,5021,15134,43154,1,-1.7355212,-29.883913
3382,48101,3965.0,5,0,0,0,0.0,2,0,19286,5035,849,551,0,0,0,1,-3.9654143,3.7158818
3383,371571,4432.0,5,20,0,0,0.0,2,0,83261,88956,153657,29582,0,0,0,1,-5.955416,-38.43548
3384,117494,7443.0,5,12,0,3,0.0,1,0,2285,17621,28783,11705,38464,15222,0,1,-34.87956,-10.347603
3385,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,16.40871,78.85973
3386,303658,8905.0,7,156,2,16,0.0,1,2,8970,46686,42737,66818,33587,65805,38938,1,-15.663717,-48.17578
3387,95472,9243.0,4,0,0,3,0.0,0,0,3205,15475,11671,5478,4773,45639,8903,1,-53.301853,7.0397453
3388,64982,8074.0,6,9,2,1,0.0,0,1,4778,18306,6165,4162,10344,17909,171,1,-35.18527,9.084667
3389,14573,1219.0,1,0,0,0,0.0,1,0,2601,6444,0,0,0,0,0,1,23.991716,12.163818
3390,81145,6986.0,5,0,0,1,0.0,1,0,30337,24810,10076,4768,3326,1568,0,1,-19.160833,-1.0771976
3391,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,1,-6.199012,79.43397
3392,198964,8200.0,5,6,0,1,0.0,1,0,16102,38304,27683,37485,30229,48292,224,1,-27.089546,-35.252686
3393,26241,3564.0,1,0,0,0,0.0,0,0,0,2965,23122,0,0,0,0,1,6.0129147,22.894796
3394,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,66.86655,27.322266
3395,12504489,2419.0,2,0,0,0,0.0,0,0,12501592,1920,457,0,0,0,0,1,50.21725,-22.590631
3396,13438,1140.0,2,0,0,0,0.0,0,0,3196,3558,0,0,0,0,0,1,28.409452,11.1305895
3397,220891,3686.0,4,0,0,0,0.0,0,0,0,207971,12256,583,0,0,0,1,-1.5850927,-29.28451
3398,367956,11089.0,6,5,0,3,0.0,2,0,4332,26213,22267,200816,28491,24155,57849,1,-11.17857,-39.605064
3399,474,8878.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,393,1,34.962143,49.348938
3400,29084,5182.0,4,0,0,0,0.0,0,0,822,1596,12177,3622,0,0,0,1,-1.7575299,26.00781
3401,120714,7944.0,4,16,0,5,0.0,0,0,0,11734,23314,11669,23290,44693,0,1,-39.576416,-15.057107
3402,37046,7290.0,6,0,0,1,0.0,2,0,6995,6725,3698,5346,1395,632,0,1,-9.666528,17.809763
3403,205932,8032.0,4,16,0,3,0.0,0,0,2917,52068,29686,42455,10832,62364,3526,1,-27.742476,-36.118473
3404,77221,7224.0,15,0,0,1,0.0,0,0,14909,26802,14703,8764,5925,1329,0,1,-22.53778,1.4848788
3405,301560,8556.0,9,25,0,1,0.0,2,0,11131,61117,23166,38860,25489,96375,35463,1,-18.488777,-48.956696
3406,51830,11761.0,6,0,0,1,0.0,1,0,5717,3876,4244,2383,1963,1820,28950,1,-27.615448,43.39846
3407,9186,6582.0,5,0,0,1,0.0,0,0,374,1339,1785,2144,904,729,0,1,29.484465,37.10557
3408,1364768,354.0,0,0,0,0,0.0,0,0,1381,0,0,0,0,0,0,1,33.48139,-43.336525
3409,618928,10073.0,10,109,2,1,0.0,2,1,384861,58582,77894,10370,48137,33802,1809,1,18.259268,-24.59738
3410,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,67.53304,27.198946
3411,471595,9331.0,10,185,2,8,0.0,1,1,22397,58403,45048,104914,71304,93965,69491,1,2.158034,-54.32503
3412,67537,5477.0,7,0,0,0,0.0,2,0,15292,19739,24056,5695,675,0,0,1,-24.431444,3.4782636
3413,4101922,8913.0,10,10,0,3,0.0,2,0,15366,3744263,28145,197108,23935,58604,34306,1,41.759064,-22.196264
3414,23501,3677.0,2,0,0,0,0.0,0,0,2288,6843,11911,0,0,0,0,1,7.7562714,23.751375
3415,30150,7627.0,5,0,0,3,0.0,0,0,1673,2645,7156,2478,2335,12829,0,1,-2.466907,39.19263
3416,3509,439.0,1,0,0,0,0.0,0,0,875,0,0,0,0,0,0,1,49.860657,3.8149498
3417,40484,5794.0,8,0,0,4,0.0,2,0,11674,5994,8589,5884,7110,0,0,1,-11.7175255,16.962242
3418,21478,2857.0,3,0,0,0,0.0,2,0,13136,3435,2068,0,0,0,0,1,9.317711,6.6669574
3419,40748,4999.0,6,0,0,0,0.0,0,0,4918,10803,18255,6000,0,0,0,1,-9.42656,22.752104
3420,74437,7708.0,10,0,2,1,0.0,2,1,15357,21283,6630,9886,7150,11438,0,1,-35.22507,7.099331
3421,128664,7486.0,8,154,0,4,0.0,2,0,13638,17804,55099,20894,11341,7991,0,1,-29.787987,-9.679416
3422,4273,1322.0,1,0,0,0,0.0,1,0,550,595,0,0,0,0,0,1,48.080788,6.64468
3423,52461,8099.0,6,0,0,1,0.0,2,0,13322,12844,6129,5763,2761,4824,215,1,-19.128078,13.912252
3424,0,0.0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,12.046121,84.12175
3425,21526,3898.0,4,0,0,0,0.0,1,0,5841,3650,4565,1033,0,0,0,1,13.638491,20.781412
3426,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,68.436554,27.897032
3427,656124,685.0,1,0,0,0,0.0,0,0,636076,0,0,0,0,0,0,1,21.20643,-24.279358
3428,83211,7400.7998046875,8,34,2,10,0.0,2,2,944,1676,4648,2273,5453,42402,0,1,-51.72041,9.270502
3429,287781,8980.0,8,246,6,9,0.0,2,5,609,69424,26060,12334,82754,26954,6467,1,-14.205233,-42.7064
3430,3118401,11804.0,14,394,0,1,0.0,1,0,3981,8637,31408,3277,7815,2413,3054964,1,45.565033,-42.108215
3431,92088,6804.93310546875,6,51,0,1,4.0,2,0,4235,21575,16659,4935,35621,851,0,1,-37.41511,-0.0850837
3432,16277793,9357.0,5,4,2,3,0.0,0,1,14046718,89514,100619,94746,36616,940669,957696,1,50.62811,-22.831415
3433,65931,6190.0,5,0,0,0,0.0,0,0,176,3222,1532,37143,4152,0,0,1,-29.607885,12.712496
3434,98833,12535.0,11,33,1,6,64.0,2,1,2433,53916,2485,652,1747,835,23249,1,-17.94626,-6.5887094
3435,29105,7159.0,5,0,0,1,0.0,1,0,1911,6352,8512,5292,1710,702,0,1,-0.7856962,24.403296
3436,16899,8434.0,5,0,2,1,0.0,0,1,1150,3707,1089,245,2141,5717,426,1,18.794727,33.645382
3437,24986,7631.0,5,0,0,2,0.0,0,0,3278,3435,5200,1638,3477,6546,0,1,1.6609297,35.47858
3438,53566,7454.0,5,0,0,4,0.0,0,0,2714,6685,3094,3228,3789,27921,0,1,-33.229237,31.764975
3439,132209,7131.0,8,0,0,1,0.0,2,0,13539,37545,34507,24250,17470,3721,0,1,-25.7894,-17.094234
3440,13753,673.0,2,0,0,0,0.0,0,0,8706,439,0,0,0,0,0,1,22.130596,4.184125
3441,17280,3700.0,7,0,0,0,4.0,2,0,3914,3872,4629,319,0,0,0,1,21.838919,22.411499
3442,255687,7336.0,8,79,0,1,0.0,2,0,88651,16518,37300,34969,69217,958,0,1,-9.200456,-21.45711
3443,39513,5651.86669921875,5,0,0,0,0.0,2,0,2337,4570,12366,4287,1058,0,0,1,-8.781074,24.367945
3444,6688,1134.0,2,0,0,0,0.0,2,0,415,1580,0,0,0,0,0,1,43.846874,9.87095
3445,118300,5944.0,12,50,2,0,0.0,0,1,5046,16600,52427,36407,6949,0,0,1,-29.762222,-10.447858
3446,22864,8224.0,9,0,0,1,0.0,1,0,2501,4135,5396,0,449,869,0,1,11.285669,29.366653
3447,73569,1349.0,5,0,0,0,0.0,2,0,57707,9810,0,0,0,0,0,1,-6.6517115,-4.359925
3448,30629,1325.0,3,0,0,0,0.0,2,0,21631,8918,0,0,0,0,0,1,2.644727,5.811922
3449,2665,1457.0,0,0,0,0,0.0,0,0,745,1680,0,0,0,0,0,1,49.870945,7.3423114
3450,327523,7367.0,8,0,0,1,0.0,2,0,9856,75244,42081,70253,65474,45120,0,1,-13.13145,-44.492973
3451,107845,13355.0,11,0,0,4,0.0,0,0,10829,35910,8783,5942,6298,8807,30802,1,-46.482677,-8.881746
3452,75266,7337.0,6,0,0,1,0.0,2,0,37894,2544,1625,1985,1403,969,0,1,-7.4185534,-4.027128
3453,36739,5851.0,5,0,0,0,0.0,2,0,4048,7813,11450,4394,2746,0,0,1,-8.004505,24.24739
3454,66321,5486.0,5,0,0,1,0.0,0,0,3271,5940,21582,32420,1233,0,0,1,-27.681753,12.78151
3455,46827,7479.0,8,5,0,1,0.0,2,0,9058,2642,4736,14544,4085,8823,0,1,-26.00002,18.778175
3456,178410,8699.0,6,16,2,3,0.0,2,1,15197,13945,30783,35430,31841,23754,19314,1,-29.12798,-28.015291
3457,76838,12265.0,6,0,0,6,0.0,2,0,1025,1802,8637,740,1298,38892,19930,1,-49.61141,8.266091
3458,1092821,7113.0,5,6,0,0,0.0,2,0,13959,83864,588584,376654,11505,11887,0,1,28.2926,-37.891914
3459,96809,10986.0,8,0,0,3,0.0,2,0,15820,4859,8374,16560,11977,8805,28974,1,-47.648613,-6.12961
3460,121105,6565.0,5,0,0,1,0.0,0,0,3397,19783,41906,32065,20321,332,0,1,-30.009903,-10.608409
3461,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,64.85444,27.806597
3462,13241,4311.0,3,0,0,0,0.0,0,0,1378,5946,2566,1944,0,0,0,1,27.088404,21.90914
3463,1771819,9356.0,6,8,2,3,2.0,2,1,24637,241467,52126,48853,27960,73735,188519,1,36.85457,-41.04709
